"","Index","STAT_422_ID_NUMBER","Full.Address","URL","Model","Street.Address","X","Style","Maintenance","Zip","City","GRAND.LARCENY.5.YR_AVG","listing_price_to_nearest_1000","Parking.Charges","Baths.Full","GRAND.LARCENY.1.YR_AVG","Total.Taxes","GRAND.LARCENY.3.YR_AVG","Fuel","high_schools","Kitchen.Type","walk_score","dogs_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.3.YR_AVG","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.1.YR_AVG","RAPE.5.YR_AVG","Common.Charges","GRAND.LARCENY.OF.MOTOR.VEHICLE.3.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.3.YR_AVG","Bedrooms","ROBBERY.1.YR_AVG","FELONY.ASSAULT.5.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.1.YR_AVG","Approx.Year.Built","GRAND.LARCENY.OF.MOTOR.VEHICLE.5.YR_AVG","YTD.Enrollment.2011","School","Approx..Interior.Sqft","FELONY.ASSAULT.3.YR_AVG","FELONY.ASSAULT.1.YR_AVG","Deductible..","NOV.Count","BURGLARY.5.YR_AVG","middle_schools1","GRAND.LARCENY.OF.MOTOR.VEHICLE.1.YR_AVG","Total.Rooms","Construction","Beds","BURGLARY.1.YR_AVG","YTD.Attendance.2011","MURDER...NON.NEGL..MANSLAUGHTER.5.YR_AVG","RAPE.3.YR_AVG","Baths.Half","Garage","ROBBERY.5.YR_AVG","ROBBERY.3.YR_AVG","X..Floors.In.Building","RAPE.1.YR_AVG","elem_schools","BURGLARY.3.YR_AVG","cats_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.5.YR_AVG","Sold.Price"
"48",3375,235,"155-26 79th St, Howard Beach NY, 11414","http://www.mlsli.com/homes-for-sale/75-02-Austin-St-Forest-Hills-NY-11375-188424503","Building","155-26 79th",NA,"Co-op",727,"11414","Beach",504,245,37,"1",600,2500,553,"OIL","John Adams High School (Q480)","None",67,"N",1602,1579,16,402,225,3,"2",264,224,3,1952,235,37009,"28",133,236,216,40,0,306,"Q202",248,5,"Brick",1,234,"91.70%",3,19,"0","NO",288,288,"4",14,"P.S. 232 Lindenwood (Q232)",277,"N",1579,NA
"49",23,741,"74-08 255th St, Glen Oaks NY, 11004","http://www.mlsli.com/homes-for-sale/61-20-Grand-Central-Pky-Forest-Hills-NY-11375-191380342","B2","74-08 255th",NA,"Co-op",630,"11004","Glen Oaks",546,260,25,"1",679,2429,597,"OIL","Martin Van Buren High School (Q435)","efficiency ",84,"N",1869,1948,27,370,242,6,"2",275,318,8,1964,293,37009,"28",346,341,359,39,0,435,"Q172",232,4,"Brick",1,358,"91.70%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"Y",1931,NA
"50",27,406,"260-63 Langston Ave, Glen Oaks NY, 11004","http://www.mlsli.com/homes-for-sale/166-25-Powells-Cove-Beechhurst-NY-11357-182543865","A","260-63 Langston",NA,"Co-op",514,"11004","Glen Oaks",546,206,25,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency ",36,"Y",1869,1948,27,227,242,6,"1",275,318,8,1969,293,34371,"25",358,341,359,39,0,435,"Q172",232,3,"Brick",2,358,"91.90%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"51",29,404,"260-36 73rd Ave, Glen Oaks NY, 11004","http://www.mlsli.com/homes-for-sale/18-05-215th-St-Bayside-NY-11360-191485219","B Model 2 Bedroom","260-36 73",NA,"Co-op",631,"11004","Glen Oaks",546,270,25,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency ",63,"Y",1869,1948,27,111,242,6,"2",275,318,8,1970,293,34371,"25",343,341,359,39,0,435,"Q172",232,4,"Brick",1,358,"91.90%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"52",34,735,"73-13 255th St, Glen Oaks NY, 11004","http://www.mlsli.com/homes-for-sale/4-11-121-St-College-Point-NY-11356-188724106","B-Upper","73-13 255th",NA,"Condo",673,"11004","Glen Oaks",546,235,25,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency ",77,"Y",1869,1948,27,486,242,6,"2",275,318,8,1987,293,34371,"25",292,341,359,39,0,435,"Q172",232,4,"Brick",1,358,"91.90%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"53",60,428,"270-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/43-10-Kissena-Blvd-Flushing-NY-11355-195749097","1 Bedroom 1.5 Bath","27010 Grand Central",NA,"Co-op",1726,"11005","Park",546,625,117,"1",679,2429,597,"ELEC","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,888,242,6,"1",275,318,8,1961,293,34371,"25",152,341,359,50,0,435,"Q172",232,4,"Concrete",2,358,"91.90%",6,26,"1","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"54",61,424,"270-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/74-47-220th-St-Oakland-Gardens-NY-11364-195592117","1 Bedroom 1.5 Bath","27010 Grand Central",NA,"Co-op",1346,"11005","Park",546,549,87,"1",679,2429,597,"ELEC","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,888,242,6,"1",275,318,8,1962,293,31988,"26",82,341,359,50,0,435,"Q172",232,4,"Concrete",2,358,"93.34%",6,26,"1","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"55",63,426,"270-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/34-15-74-St-Jackson-Heights-NY-11372-177121401","1 Bedroom 1.5 Bath","27010 Grand Central",NA,"Co-op",1378,"11005","Park",546,545,87,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,888,242,6,"1",275,318,8,1952,293,39742,"30",130,341,359,50,0,435,"Q172",232,4,"Concrete",2,358,"92.79%",6,26,"1","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"56",64,423,"270-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/118-17-Union-Turnpike-Forest-Hills-NY-11375-194779501","1 bedroom 1 bath","27010 Grand Central",NA,"Co-op",1002,"11005","Park",546,369,145,"1",679,2429,597,"OIL","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,888,242,6,"1",275,318,8,1965,293,37009,"28",382,341,359,50,0,435,"Q172",232,3,"Concrete",2,358,"91.70%",6,26,"0","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"57",65,421,"269-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/254-34-74th-Ave-Glen-Oaks-NY-11004-194914852","1 bedroom, 1 bath","269-10 Grand Central",NA,"Co-op",1118,"11005","Park",546,390,101,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,213,242,6,"1",275,318,8,1948,293,31988,"26",176,341,359,50,0,435,"Q172",232,3,"Brick",1,358,"93.34%",6,26,"0","YES",302,273,"31",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"58",70,417,"269-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/18-40-211-St-Bayside-NY-11360-194069817","1 Bedroom 1 Bath","26910 Grand Central",NA,"Co-op",1048,"11005","Park",546,348,80,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,213,242,6,"1",275,318,8,1955,293,31988,"26",409,341,359,50,0,435,"Q172",232,3,"Brick",1,358,"93.34%",6,26,"1","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"59",71,416,"269-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/27110-Grand-Central-Pky-Floral-Park-NY-11005-192562086","1 Bedroom 1 Bath","26910 Grand Central",NA,"Co-op",885,"11005","Park",546,295,88,"1",679,2429,597,"OIL","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,213,242,6,"1",275,318,8,1975,293,31988,"26",348,341,359,50,0,435,"Q172",232,3,"Brick",1,358,"93.34%",6,26,"0","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"60",74,413,"269-10 Grand Central Pky, Floral Park NY, 11005","http://www.mlsli.com/homes-for-sale/149-30-88th-St-Howard-Beach-NY-11414-188725293","1 Bedroom 1 1/2 Bat>","26910 Grand Central",NA,"Condo",1751,"11005","Park",546,589,145,"1",679,2429,597,"OIL","Martin Van Buren High School (Q435)","efficiency ",54,"N",1869,1948,27,614,242,6,"1",275,318,8,1965,293,46007,"27",152,341,359,50,0,435,"Q172",232,4,"Brick",1,358,"89.88%",6,26,"1","YES",302,273,"33",37,"P.S. 186 Castlewood (Q186)",383,"N",1931,NA
"61",109,399,"25-40 Shore Blvd, Astoria NY, 11102","http://www.mlsli.com/homes-for-sale/18-15-215th-St-Bayside-NY-11360-192886349","High Rise","25-40 Shore",NA,"Co-op",779,"11102","Astoria",691,749,0,"2",696,3682,704,"ELEC","William Cullen Bryant High School (Q445)","efficiency ",81,"Y",1854,1767,27,421,193,4,"2",224,322,6,1970,192,34371,"25",449,304,323,43.5329434271659,4,415,"Q126",187,4,"Concrete",2,312,"91.90%",4,23,"0","NO",276,244,"23",19,"P.S. 017 Henry David Thoreau (Q017)",380,"N",1931,NA
"62",117,400,"25-40 Shore Blvd, Astoria NY, 11102","http://www.mlsli.com/homes-for-sale/135-17-Northern-Blvd-Flushing-NY-11354-196162082","Shore Towers","25-40 Shore",NA,"Condo",779,"11102","Astoria",691,590,0,"1",696,829,704,"ELEC","William Cullen Bryant High School (Q445)","efficiency ",81,"N",1854,1767,27,224,193,4,"1",224,322,6,2015,192,34371,"25",277,304,323,43.5329434271659,4,415,"Q126",187,3,"Concrete",2,312,"91.90%",4,23,"0","NO",276,244,"9",19,"P.S. 017 Henry David Thoreau (Q017)",380,"N",1931,NA
"63",124,752,"77-10 Ditmars Blvd, Astoria NY, 11103","http://www.mlsli.com/homes-for-sale/44-55-Kissena-Blvd-Flushing-NY-11355-185702022","Garden Bay Manor","77-10 Ditmars",NA,"Co-op",499,"11103","Astoria",691,549,0,"1",696,142,704,"OIL","William Cullen Bryant High School (Q445)","efficiency ",98,"N",1854,1767,27,575,193,4,"1",224,322,6,1954,192,34371,"25",343,304,323,43.5329434271659,0,415,"Q141",187,4,"Brick",1,312,"91.90%",4,23,"0","NO",276,244,"5",19,"P.S. 002 Alfred Zimberg (Q002)",380,"N",1931,NA
"64",125,566,"44-14 Newtown Rd, Astoria NY, 11103","http://www.mlsli.com/homes-for-sale/41-31-51-St-Woodside-NY-11377-195394417","Cooperative","44-14 Newtown",NA,"Co-op",575,"11103","Astoria",691,409,0,"1",696,142,704,"OIL","William Cullen Bryant High School (Q445)","efficiency ",95,"N",1854,1767,27,575,193,4,"1",224,322,6,1962,192,59373,"31",343,304,323,43.5329434271659,0,415,"Q010",187,4,"Brick",1,312,"90.98%",4,23,"1","NO",276,244,"6",19,"P.S. 070 (Q070)",380,"N",1931,NA
"65",153,525,"41-16 47 Ave, Sunnyside NY, 11104","http://www.mlsli.com/homes-for-sale/153-25-88th-St-Howard-Beach-NY-11414-171869130","1G","41-16 47",NA,"Co-op",488,"11104","Sunnyside",512,375,175,"1",459,744,531,"GAS","Long Island City High School (Q450)","efficiency ",98,"Y",1238,1105,14,476,152,2,"1",120,151,2,1965,154,46007,"27",330,164,154,50,1,242,"Q125",149,3,"Brick",1,204,"89.88%",2,15,"0","NO",156,145,"6",17,"The Children's Lab School (Q343), P.S. 199 Maurice A. Fitzgerald (Q199), ",225,"Y",1235,NA
"66",154,527,"41-16 47 Ave, Sunnyside NY, 11104","http://www.mlsli.com/homes-for-sale/244-96-61st-Ave-Douglaston-NY-11362-196161073","5H","41-16 47",NA,"Co-op",549,"11104","Sunnyside",512,345,175,"1",459,744,531,"GAS","Long Island City High School (Q450)","efficiency ",98,"Y",1238,1105,14,476,152,2,"1",120,151,2,1953,154,31988,"26",330,164,154,50,1,242,"Q125",149,3,"Brick",1,204,"93.34%",2,15,"0","NO",156,145,"1",17,"The Children's Lab School (Q343), P.S. 199 Maurice A. Fitzgerald (Q199), ",225,"Y",1235,NA
"67",206,468,"33-55 14th St, Long Island City NY, 11106","http://www.mlsli.com/homes-for-sale/141-60-84th-Rd-Briarwood-NY-11435-186248012","North Queensview","33-55 14th",NA,"Co-op",659,"11106","City",691,469,500,"1",696,320,704,"GAS","Long Island City High School (Q450)","efficiency ",88,"Y",1854,1767,27,0,193,4,"2",224,322,6,1955,192,37009,"28",443,304,323,33,0,415,"Q204",187,4,"Brick",2,312,"91.70%",4,23,"0","NO",276,244,"14",19,"P.S. 076 William Hallet (Q076)",380,"N",1931,NA
"68",399,445,"30-11 Parsons Blvd, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/18-40-211-St-Bayside-NY-11360-182948254","Hartley House","30-11 Parsons",NA,"Co-op",347,"11354","Flushing",839,158,113,"1",936,1814,908,"GAS","Flushing High School (Q460)","efficiency ",89,"N",2019,1874,20,533,198,3,"0",190,256,3,1958,219,31988,"26",485,261,236,50,3,418,"Q185",164,2,"Brick",1,324,"93.34%",4,24,"0","NO",225,203,"6",21,"P.S. 021 Edward Hart (Q021)",419,"N",1985,NA
"69",405,409,"26-19 141th St, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/251-04-71st-Ave-Bellerose-NY-11426-170265109","1 BR","26-19 141",NA,"Co-op",654,"11354","Flushing",839,250,22,"1",936,1814,908,"GAS","Flushing High School (Q460)","efficiency ",80,"N",2019,1874,20,412,198,3,"1",190,256,3,1950,219,31988,"26",459,261,236,50,0,418,"Q185",164,3,"Brick",2,324,"93.34%",4,24,"0","NO",225,203,"6",21,"P.S. 214 Cadwallader Colden (Q214)",419,"N",1985,NA
"70",407,196,"147-48 Roosevelt Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/102-30-66-Rd-Forest-Hills-NY-11375-191227243","roosevelt plaza","147-48 Roosevelt",NA,"Co-op",794,"11354","Flushing",839,575,95,"2",936,3400,908,"GAS","Flushing High School (Q460)","efficiency ",94,"Y",2019,1874,20,395,198,3,"2",190,256,3,1960,219,37009,"28",100,261,236,40,0,418,"Q189",164,5,"Brick",2,324,"91.70%",4,24,"0","YES",225,203,"4",21,"P.S. 022 Thomas Jefferson (Q022)",419,"N",1985,NA
"71",408,195,"147-48 Roosevelt Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/90-11-35-Ave-Jackson-Heights-NY-11372-194679350","2 Bed.& 2 Full Bath","147-48 Roosevelt",NA,"Co-op",794,"11354","Flushing",839,565,95,"2",936,2600,908,"GAS","Flushing High School (Q460)","efficiency ",94,"Y",2019,1874,20,395,198,3,"2",190,256,3,1950,219,39742,"30",100,261,236,40,0,418,"Q189",164,5,"Brick",2,324,"92.79%",4,24,"0","YES",225,203,"4",21,"P.S. 022 Thomas Jefferson (Q022)",419,"Y",1985,NA
"72",409,193,"147-26 Roosevelt Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/118-66-Metropolitan-Ave-Kew-Gardens-NY-11415-192700675","contemporary","147-26 Roosevelt",NA,"Co-op",794,"11354","Flushing",839,368,95,"1",936,4506,908,"GAS","Flushing High School (Q460)","efficiency ",95,"Y",2019,1874,20,395,198,3,"1",190,256,3,1950,219,46007,"27",258,261,236,40,5,418,"Q189",164,3,"Brick",2,324,"89.88%",4,24,"0","NO",225,203,"1",21,"P.S. 022 Thomas Jefferson (Q022)",419,"Y",1985,NA
"73",411,190,"147-20 35th Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/89-01-Shore-Pky-Howard-Beach-NY-11414-194862635","High Rise","147-20 35",NA,"Co-op",358,"11354","Flushing",839,499,0,"1",936,2950,908,"GAS","Flushing High School (Q460)","efficiency ",97,"Y",2019,1874,20,438,198,3,"1",190,256,3,1960,219,46007,"27",291,261,236,50,1,418,"Q185",164,3,"Brick",1,324,"89.88%",4,24,"0","NO",225,203,"13",21,"P.S. 021 Edward Hart (Q021)",419,"Y",1985,NA
"74",415,152,"142-05 Roosevelt Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/255-59-75th-Ave-Glen-Oaks-NY-11004-193602102","3 bedroom/2 bath","142-05 Roosevelt",NA,"Co-op",1149,"11354","Flushing",839,650,150,"2",936,1149,908,"GAS","Flushing High School (Q460)","efficiency ",99,"N",2019,1874,20,538,198,3,"3",190,256,3,1950,219,31988,"26",348,261,236,40,15,418,"Q194",164,8,"Brick",1,324,"93.34%",4,24,"0","NO",225,203,"7",21,"P.S. 079 Francis Lewis (Q079)",419,"Y",1985,NA
"75",418,145,"141-16 28th Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/23-20-Bell-Blvd-Bayside-NY-11360-196176865","Large 2 Br","141-16 28th",NA,"Co-op",698,"11354","Flushing",839,350,0,"1",936,0,908,"OIL","Flushing High School (Q460)","efficiency ",86,"N",2019,1874,20,1,198,3,"2",190,256,3,1963,219,31988,"26",264,261,236,25,0,418,"Q185",164,5,"Brick",1,324,"93.34%",4,24,"0","NO",225,203,"6",21,"P.S. 214 Cadwallader Colden (Q214)",419,"N",1985,NA
"76",422,138,"140-08 28th Rd, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/118-18-Union-Tpke-Kew-Gardens-NY-11415-187825112","Mitchell Gardens # 1","140-08 28",NA,"Co-op",645,"11354","Flushing",839,289,30,"1",936,1814,908,"GAS","Flushing High School (Q460)","efficiency ",85,"N",2019,1874,20,412,198,3,"2",190,256,3,1974,219,37009,"28",489,261,236,41,3,418,"Q185",164,4,"Brick",2,324,"91.70%",4,24,"0","NO",225,203,"6",21,"P.S. 214 Cadwallader Colden (Q214)",419,"N",1985,NA
"77",429,97,"131-03 40th Rd, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/155-24-84-St-Howard-Beach-NY-11414-186470550","Grand Two","131-03 40th",NA,"Co-op",719,"11354","Flushing",839,747,71,"1",936,5217,908,"GAS","Flushing High School (Q460)","efficiency ",92,"Y",2019,1874,20,412,198,3,"1",190,256,3,1950,219,46007,"27",322,261,236,41,0,418,"Q189",164,2,"Concrete",1,324,"89.88%",4,24,"0","NO",225,203,"14",21,"P.S. 020 John Bowne (Q020)",419,"Y",1985,NA
"78",451,441,"29-08 139th St, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/65-03-242-St-Douglaston-NY-11362-192924335","hi-rise","2908 139th",NA,"Condo",638,"11354","Flushing",839,185,71,"1",936,1814,908,"GAS","Flushing High School (Q460)","efficiency ",86,"N",2019,1874,20,402,198,3,"1",190,256,3,1960,219,31988,"26",459,261,236,41,0,418,"Q185",164,3,"Brick",2,324,"93.34%",4,24,"0","NO",225,203,"7",21,"P.S. 214 Cadwallader Colden (Q214)",419,"N",1985,NA
"79",453,183,"144-63 37th Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/150-40-Tahoe-St-Ozone-Park-NY-11417-195176466","37th Ave Condominiu>","144-63 37th",NA,"Condo",719,"11354","Flushing",839,398,71,"1",936,2850,908,"GAS","Flushing High School (Q460)","efficiency ",96,"Y",2019,1874,20,348,198,3,"1",190,256,3,1985,219,46007,"27",237,261,236,41,0,418,"Q189",164,3,"Brick",1,324,"89.88%",4,24,"0","NO",225,203,"5",21,"P.S. 032 State Street (Q032)",419,"Y",1985,NA
"80",454,182,"144-63 37th Ave, Flushing NY, 11354","http://www.mlsli.com/homes-for-sale/83-71-116th-St-Kew-Gardens-NY-11415-193659693","37th Ave Condominiu>","144-63 37",NA,"Condo",719,"11354","Flushing",839,425,71,"1",936,2894,908,"GAS","Flushing High School (Q460)","efficiency ",96,"N",2019,1874,20,307,198,3,"1",190,256,3,2004,219,46007,"27",237,261,236,41,5,418,"Q189",164,3,"Brick",1,324,"89.88%",4,24,"0","NO",225,203,"5",21,"P.S. 032 State Street (Q032)",419,"N",1985,NA
"81",645,545,"42-45 Kissena Blvd, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/150-15-79-Ave-Kew-Garden-Hills-NY-11367-188007127","Co-Op","42-45 Kissena",NA,"Co-op",613,"11355","Flushing",839,309,181,"1",936,3364,908,"GAS","John Bowne High School (Q425)","efficiency ",98,"N",2019,1874,20,571,198,3,"1",190,256,3,1950,219,37009,"28",316,261,236,39,2,418,"Q189",164,4,"Brick",1,324,"91.70%",4,24,"0","NO",225,203,"6",21,"P.S. 020 John Bowne (Q020)",419,"Y",1985,NA
"82",647,543,"42-42 Colden St, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/73-01-263rd-St-Glen-Oaks-NY-11004-193031230","Colden Owners Corp","42-42 Colden",NA,"Co-op",410,"11355","Flushing",839,259,135,"1",936,1814,908,"GAS","John Bowne High School (Q425)","efficiency ",95,"N",2019,1874,20,448,198,3,"0",190,256,3,1950,219,31988,"26",369,261,236,43,9,418,"Q237",164,2,"Brick",1,324,"93.34%",4,24,"0","NO",225,203,"12",21,"P.S. 120 Queens (Q120)",419,"N",1985,NA
"83",658,168,"144-30 Sanford Ave, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/153-25-88-St-Howard-Beach-NY-11414-179996081","Imperial Sanford Ow","144-30 Sanford",NA,"Co-op",759,"11355","Flushing",839,299,100,"1",936,881,908,"GAS","Flushing High School (Q460)","efficiency ",88,"N",2019,1874,20,552,198,3,"1",190,256,3,1963,219,46007,"27",414,261,236,43,1,418,"Q189",164,3,"Brick",1,324,"89.88%",4,24,"0","NO",225,203,"6",21,"P.S. 022 Thomas Jefferson (Q022)",419,"N",1985,NA
"84",660,163,"143-40 41st Ave, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/33-46-92nd-St-Jackson-Heights-NY-11372-195071631","Apt Building","143-40 41st",NA,"Co-op",386,"11355","Flushing",839,169,155,"1",936,70,908,"OIL","John Bowne High School (Q425)","efficiency ",96,"N",2019,1874,20,367,198,3,"1",190,256,3,1950,219,39742,"30",228,261,236,43,0,418,"Q189",164,2,"Brick",1,324,"92.79%",4,24,"0","NO",225,203,"6",21,"P.S. 020 John Bowne (Q020)",419,"N",1985,NA
"85",662,141,"140-31 Cherry Ave, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/43-25-Douglaston-Pky-Douglaston-NY-11363-188497556","Condo","140-31 Cherry",NA,"Co-op",344,"11355","Flushing",839,638,155,"2",936,220,908,"GAS","John Bowne High School (Q425)","efficiency ",94,"N",2019,1874,20,270,198,3,"2",190,256,3,1961,219,31988,"26",165,261,236,43,4,418,"Q237",164,5,"Brick",2,324,"93.34%",4,24,"0","NO",225,203,"8",21,"P.S. 024 Andrew Jackson (Q024)",419,"N",1985,NA
"86",672,104,"134-39 Blossom Ave, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Jamaica-NY-11432-172649709","1Bm","134-39 Blossom",NA,"Co-op",765,"11355","Flushing",839,300,155,"1",936,1814,908,"GAS","John Bowne High School (Q425)","efficiency ",96,"N",2019,1874,20,367,198,3,"1",190,256,3,1950,219,46007,"27",382,261,236,43,0,418,"Q237",164,3,"Brick",2,324,"89.88%",4,24,"0","NO",225,203,"7",21,"P.S. 120 Queens (Q120)",419,"N",1985,NA
"87",698,177,"144-54 Sanford Ave, Flushing NY, 11355","http://www.mlsli.com/homes-for-sale/34-44-82-St-Jackson-Heights-NY-11372-195296378","Co-Op","144-54 Sanford",NA,"Condo",552,"11355","Flushing",839,285,100,"1",936,881,908,"OIL","Flushing High School (Q460)","efficiency ",87,"N",2019,1874,20,377,198,3,"1",190,256,3,1930,219,39742,"30",237,261,236,43,25,418,"Q189",164,4,"Brick",1,324,"92.79%",4,24,"0","NO",225,203,"6",21,"P.S. 022 Thomas Jefferson (Q022)",419,"N",1985,NA
"88",731,935,"College Point NY, 11356","http://www.mlsli.com/homes-for-sale/147-14-Village-Rd-Kew-Garden-Hills-NY-11415-194876582","Powell Cove Estates"," ",NA,"Co-op",180,"11356","Point",839,599,0,"1",936,580,908,"GAS","Flushing High School (Q460)","efficiency ",72,"Y",2019,1874,20,366,198,3,"2",190,256,3,1950,219,46007,"27",492,261,236,43.5329434271659,0,418,"Q194",164,5,"Brick",2,324,"89.88%",4,24,"0","NO",225,203,"3",21,"P.S. 129 Patricia Larkin (Q129)",419,"Y",1985,NA
"89",945,724,"7-24 166th St, Beechhurst NY, 11357","http://www.mlsli.com/homes-for-sale/43-10-Kissena-Blvd-Flushing-NY-11355-192942905","Le Harve","7-24 166",NA,"Co-op",1469,"11357","Beechhurst",839,300,60,"1",936,3433,908,"OIL","Bayside High School (Q495)","efficiency ",45,"N",2019,1874,20,435,198,3,"3",190,256,3,1961,219,34371,"25",77,261,236,39,1,418,"Q194",164,5,"Cinder",2,324,"91.90%",4,24,"0","YES",225,203,"8",21,"P.S. 193 Alfred J. Kennedy (Q193)",419,"Y",1985,NA
"90",946,718,"7-15 162nd St, Beechhurst NY, 11357","http://www.mlsli.com/homes-for-sale/144-34-77-Rd-Kew-Garden-Hills-NY-11367-194213559","1Br","7-15 162",NA,"Co-op",858,"11357","Beechhurst",839,230,60,"1",936,3433,908,"GAS","Bayside High School (Q495)","efficiency ",52,"N",2019,1874,20,435,198,3,"1",190,256,3,1948,219,34371,"25",421,261,236,39,1,418,"Q194",164,3,"Concrete",1,324,"91.90%",4,24,"0","NO",225,203,"9",21,"P.S. 193 Alfred J. Kennedy (Q193)",419,"N",1985,NA
"91",947,344,"21-47 Utopia Pky, Whitestone NY, 11357","http://www.mlsli.com/homes-for-sale/213-02-73-Ave-Bayside-NY-11364-184337710","Gardens Apartment","21-47 Utopia",NA,"Co-op",970,"11357","Whitestone",839,245,58,"1",936,3433,908,"OIL","Bayside High School (Q495)","efficiency ",78,"N",2019,1874,20,435,198,3,"2",190,256,3,1955,219,31988,"26",459,261,236,25,0,418,"Q194",164,5,"Brick",2,324,"93.34%",4,24,"0","NO",225,203,"1",21,"P.S. 184 Flushing Manor (Q184)",419,"N",1985,NA
"92",948,343,"21-34 202 St, Whitestone NY, 11357","http://www.mlsli.com/homes-for-sale/242-20-Horace-Harding-Expy-Douglaston-NY-11362-187428415","Clearview","21-34 202",NA,"Co-op",983,"11357","Whitestone",839,279,20,"1",936,3433,908,"GAS","Bayside High School (Q495)","efficiency ",78,"N",2019,1874,20,435,198,3,"2",190,256,3,1953,219,31988,"26",316,261,236,50,0,418,"Q194",164,4,"Brick",1,324,"93.34%",4,24,"0","NO",225,203,"2",21,"P.S. 184 Flushing Manor (Q184)",419,"N",1985,NA
"93",949,320,"199-48 19 Ave, Whitestone NY, 11357","http://www.mlsli.com/homes-for-sale/18-05-215-St-Bayside-NY-11360-186961967","5 Room","199-48 19",NA,"Co-op",975,"11357","Whitestone",839,218,20,"1",936,3433,908,"GAS","Bayside High School (Q495)","efficiency ",80,"N",2019,1874,20,435,198,3,"2",190,256,3,1970,219,34371,"25",503,261,236,50,0,418,"Q194",164,5,"Brick",3,324,"91.90%",4,24,"0","NO",225,203,"2",21,"P.S. 184 Flushing Manor (Q184)",419,"N",1985,NA
